DATE,OPEN,HIGH,LOW,CLOSE,VOL,P,R,RINFO
20151231,0.000160,0.000160,0.000147,0.000151,1171,0,0,0
20160101,0.000151,0.000173,0.000151,0.000162,1361,0,0,0
20160102,0.000162,0.000177,0.000161,0.000165,1140,0,0,0
20160103,0.000165,0.000175,0.000160,0.000175,573,0,0,0
20160104,0.000175,0.000244,0.000168,0.000203,7346,0,0,0
20160105,0.000203,0.000205,0.000183,0.000186,1676,0,0,0
20160106,0.000186,0.000195,0.000182,0.000188,1372,0,0,0
20160107,0.000188,0.000264,0.000188,0.000252,20869,0,0,0
20160108,0.000252,0.000323,0.000222,0.000272,30481,0,0,0
20160109,0.000272,0.000275,0.000232,0.000256,9030,0,0,0
20160110,0.000256,0.000272,0.000244,0.000256,3027,0,0,0
20160111,0.000257,0.000257,0.000232,0.000239,11982,0,0,0
20160112,0.000238,0.000267,0.000232,0.000260,7721,0,0,0
20160113,0.000258,0.000259,0.000242,0.000248,6263,0,0,0
20160114,0.000248,0.000304,0.000248,0.000285,39981,0,0,0
20160115,0.000285,0.000328,0.000256,0.000256,37975,0,0,0
20160116,0.000255,0.000280,0.000253,0.000278,10071,0,0,0
20160117,0.000278,0.000300,0.000278,0.000294,9379,0,0,0
20160118,0.000284,0.000364,0.000282,0.000352,68567,0,0,0
20160119,0.000352,0.000532,0.000346,0.000468,126416,0,0,0
20160120,0.000461,0.000651,0.000450,0.000606,252740,0,0,0
20160121,0.000582,0.000632,0.000419,0.000468,81548,0,0,0
20160122,0.000470,0.000470,0.000412,0.000450,52632,0,0,0
20160123,0.000453,0.000511,0.000428,0.000455,68777,0,0,0
20160124,0.000466,0.000466,0.000397,0.000413,28556,0,0,0
20160125,0.000413,0.000430,0.000367,0.000379,27464,0,0,0
20160126,0.000379,0.000427,0.000372,0.000418,26105,0,0,0
20160127,0.000417,0.000448,0.000389,0.000422,35648,0,0,0
20160128,0.000422,0.000438,0.000390,0.000396,19034,0,0,0
20160129,0.000396,0.000432,0.000374,0.000432,19446,0,0,0
20160130,0.000428,0.000478,0.000425,0.000466,35814,0,0,0
20160131,0.000458,0.000502,0.000431,0.000491,46422,0,0,0
20160201,0.000494,0.000515,0.000434,0.000507,52135,0,0,0
20160202,0.000507,0.000662,0.000487,0.000588,114264,0,0,0
20160203,0.000581,0.000712,0.000574,0.000630,91762,0,0,0
20160204,0.000629,0.000660,0.000568,0.000601,78974,0,0,0
20160205,0.000601,0.000655,0.000589,0.000631,24322,0,0,0
20160206,0.000631,0.000652,0.000612,0.000634,16086,0,0,0
20160207,0.000634,0.000637,0.000584,0.000606,24609,0,0,0
20160208,0.000606,0.000633,0.000586,0.000590,15958,0,0,0
20160209,0.000590,0.000608,0.000533,0.000543,18947,0,0,0
20160210,0.000547,0.000583,0.000518,0.000535,23021,0,0,0
20160211,0.000535,0.000566,0.000496,0.000506,21143,0,0,0
20160212,0.000516,0.000645,0.000498,0.000609,31204,0,0,0
20160213,0.000606,0.000624,0.000532,0.000566,21921,0,0,0
20160214,0.000567,0.000603,0.000546,0.000594,8013,0,0,0
20160215,0.000595,0.000601,0.000559,0.000578,8518,0,0,0
20160216,0.000578,0.000583,0.000491,0.000518,33862,0,0,0
20160217,0.000521,0.000548,0.000455,0.000466,23223,0,0,0
20160218,0.000466,0.000580,0.000418,0.000557,57118,0,0,0
20160219,0.000560,0.000611,0.000521,0.000565,33913,0,0,0
20160220,0.000565,0.000727,0.000565,0.000606,84725,0,0,0
20160221,0.000597,0.000703,0.000594,0.000662,46199,0,0,0
20160222,0.000662,0.000754,0.000641,0.000670,48507,0,0,0
20160223,0.000671,0.000742,0.000635,0.000648,28674,0,0,0
20160224,0.000648,0.000706,0.000648,0.000651,33792,0,0,0
20160225,0.000648,0.000672,0.000592,0.000629,39616,0,0,0
20160226,0.000632,0.000646,0.000613,0.000645,20449,0,0,0
20160227,0.000647,0.000660,0.000627,0.000643,14847,0,0,0
20160228,0.000643,0.000672,0.000618,0.000654,12969,0,0,0
20160229,0.000654,0.000676,0.000628,0.000647,19328,0,0,0
20160301,0.000635,0.000658,0.000623,0.000628,14850,0,0,0
20160302,0.000628,0.000648,0.000606,0.000645,18524,0,0,0
20160303,0.000644,0.000645,0.000589,0.000605,22400,0,0,0
20160304,0.000606,0.000648,0.000606,0.000637,21494,0,0,0
20160305,0.000627,0.000714,0.000626,0.000709,77590,0,0,0
20160306,0.000709,0.001226,0.000684,0.001043,348109,0,0,0
20160307,0.001048,0.001712,0.001048,0.001622,627920,0,0,0
20160308,0.001618,0.001705,0.001450,0.001635,260891,0,0,0
20160309,0.001650,0.001650,0.001206,0.001329,367893,0,0,0
20160310,0.001330,0.001535,0.001319,0.001385,161400,0,0,0
20160311,0.001377,0.001456,0.001319,0.001344,61167,0,0,0
20160312,0.001341,0.001431,0.001340,0.001365,99260,0,0,0
20160313,0.001350,0.001396,0.001330,0.001341,95887,0,0,0
20160314,0.001339,0.001354,0.001241,0.001256,134782,0,0,0
20160315,0.001255,0.001287,0.001198,0.001239,98868,0,0,0
20160316,0.001246,0.001256,0.001155,0.001172,116986,0,0,0
20160317,0.001174,0.001350,0.001169,0.001301,131175,0,0,0
20160318,0.001285,0.001289,0.001182,0.001183,47825,0,0,0
20160319,0.001182,0.001321,0.001172,0.001294,65195,0,0,0
20160320,0.001300,0.001327,0.001201,0.001239,62747,0,0,0
20160321,0.001238,0.001302,0.001189,0.001257,50079,0,0,0
20160322,0.001257,0.001282,0.001241,0.001272,31594,0,0,0
20160323,0.001259,0.001316,0.001252,0.001304,61730,0,0,0
